tweet_id,issue,text,author,label
1070,isis,We stand in solidarity with #Brussels and pray for the victims. Cowardly attacks will serve only to redouble our efforts against terrorism.,democrat,3
1143,guns,Every parents worst nightmare... thoughts and prayers are with the Meshad family ,republican,17
1956,isis,I'm supporting the @JohnCornyn and  @ChuckGrassley measures to stop terrorists and protect 2nd Amendment rights. ,republican,5
823,aca,Would take more than a “one-sentence provision” to fix #Obamacare. Needs to be replaced. ,republican,13
172,immig,@RepGutierrez will be in Charlotte to discuss #ImmigrationAction My staff will also be there to answer any questions! ,democrat,16
92,immig,The Fair Day in Court for Kids Act ensures unaccompanied minors have access to legal counsel in immigration proceedings.,democrat,13
792,isis,My statement regarding the cowardly terrorist attacks committed against innocent people in #Brussels: ,republican,17
1457,guns,Our hearts break for #Orlando victims. We stand w/ the #LGBT community and  others to stop this horrible violence.,democrat,17
65,guns,I support commonsense reforms to #gunsafety laws. We must #DisarmHate,democrat,13
986,isis,Today I fully supported the House's plan to pause the Syrian refugee program until we are certain our screening process can stop terrorists,republican,13
899,aca,RT @RepLynnJenkins: It is unacceptable that there are more than 400 000 veterans’ health care enrollments pending before @DeptVetAffairs ht…,republican,8
762,guns,How many more tragedies must our families endure before we act? Let’s honor all the victims by taking action to #StopGunViolence,democrat,9
434,guns,This is outrageous: 91% of those on the terror watch list who sought guns in 2015 were approved.  #NoFlyNoBuy,democrat,7
252,guns,RT @repjohnlewis: .@SpeakerRyan  we will not leave without acting for the victims and  families of reckless gun violence. #NoBillNoBreak ,democrat,3
514,guns,MORNING READ Retired General @StanMcChrystal says #enough and  joins growing call for meaningful action on gun violence ,democrat,12
807,aca,#Obamacare is unworkable  unaffordable for American families. More examples of a law that is not working: ,republican,13
914,immig,RT @thehill: BREAKING: Supreme Court divided on immigration case  signalling trouble for Obama  ,republican,12
878,aca,Must ensure @DeptVetAffairs is prepared to provide health care to growing number of women serving America in uniform: ,democrat,8
47,abort,We must continue to ensure that women have the right to privacy and the right to receive the best medical attention available. -MC #RoevWade,democrat,5
766,abort,Watch my reaction to the shameful #GOP witch hunt against @PPFA on display for 3.5 hours and  counting:  #StandWithPP,democrat,12
78,abort,My statement on @PayPal announcement to not expand to Charlotte because of #NCHB2 #HB2 :  ,democrat,16
1670,isis,My thoughts are with the people of France after tonight's brutal terrorist attacks.,democrat,17
396,guns,The news out of Orlando is tragic  and we pray for the victims  the injured  and their families and friends.,republican,3
1112,isis, Gitmo detainees suspected of joining ISIS  -- a pre-Halloween nightmare. Haven't we learned anything? @JenGriffinFNC @JustinFishelFNC,republican,10
1641,isis,Removing #Cuba from terrorism list = key step to embarking on 21st c. approach with Cuba  opening opportunities for American interests.,democrat,14
928,isis,The House condemns the #BrusselsAttacks and  expresses its readiness to support Belgium’s response to ISIS ,republican,17
1238,immig,RT @JRCarrollCJ: KY House members voting against Obama #immigration order: @RepEdWhitfield Rep. @brettguthrie @RepThomasMassie @RepHalRoger…,republican,13
1253,aca,RT @SpeakerRyan: At 2pm ET  at @AEI  we'll discuss our #BetterWay to fix health care. Here's a preview: ,republican,16
1837,guns,.@SenateMajLdr statement on POTUS gun control remarks and  his call to ‘politicize’ the issue  ,republican,12
1836,isis,RT @StewSays: Democrats Wednesday blocked legislation to pause and  overhaul a program to resettle Syrian and  Iraqi refugees in the U.S ,republican,13
2045,immig,I applaud President Obama's plan on immigration and I echo his appeal for Congress to deliver a comprehensive... ,democrat,13
812,abort,The Senate has passed a funding bill that adheres to strict caps on govt spending and  reaffirms pro-life protections: ,republican,2
1810,aca,RT @SenateMajLdr: .@SenatorReid ‘The Facts Are Undeniable’ on #Obamacare #Kentucky rates up 17% next year. ,republican,1
294,abort,RT @SelectPanelDems: In new letter  @SelectPanelDems criticize Republicans' reliance on anti-abortion extremists ,democrat,3
1434,immig,RT @kristinabaum: Senator Jim Inhofe discussing immigration on the @EdMorrissey show  tune in to listen! ,republican,16
138,lgbt,Glad #SCOTUS ruled to uphold same-sex marriage #LoveCantWait #LoveWins ,democrat,4
1438,isis,SPOLIER ALERT: Inhofe Warns Early Iraq Withdrawal Could Lead to Unnecessary Risks: ,republican,14
1469,isis,Tonight Pres. Obama discussed the threat of terrorism and  what more we must do to protect American ppl. My statement: ,democrat,7
1138,isis,About to speak on the House floor on my amendment requiring foreign terrorists to be prosecuted in military tribunals - not civilian court.,republican,13
903,aca,RT @RepLynnJenkins: VA Sec’s comments were wrong and  disgraceful. @HouseGOP is working to ensure #veterans get the healthcare they deserve ht…,republican,8
347,lgbt,For National #LGBTEquality Day we recognize the resolve of those who never stop advocating for the LGBT community. ,democrat,10
1965,guns,Please keep Alex and Sascha Pinczowski and their family in your thoughts and prayers. #BrusselsAttacks ,republican,17
912,isis,RT @CongressmanHice: Proud to support #HR4820 to combat the efforts of terrorists to radicalize and  recruit citizens by using the testimonial…,republican,3
853,aca,REMINDER—Less than 10days left to sign up for quality  affordable health care—#GetCovered at  ,democrat,8
1291,aca,The Restoring Americans’ Healthcare Freedom Reconciliation Act repeals the core of the coercive nature of #Obamacare ,republican,13
1989,isis,RT @SenatorBurr: ISIL is not contained. America is a target. We need a strategy to deal with this horrific terrorist element. #Paris ,republican,7
1030,abort,RT @ChrisMurphyCT: Restrictive abortion laws have always been a sham aimed at limiting women's rights under the guise of protecting them. #…,democrat,4
1898,aca,RT @EdWorkforce: HAPPENING NOW: @SpeakerRyan @HouseGOP talking about a #BetterWay to fix healthcare  ,republican,16
557,immig,Now is the time for Congress to act. Congress should follow the lead of the President. #ImmigrationAction,democrat,12
1812,aca,.@SenateMajLdr:  Americans who continue to share heartbreaking #Obamacare stories w/ us   like these from #Kentucky  ,republican,17
248,lgbt,.@POTUS designating #Stonewall National Monument honors #LGBT struggle and  history in the U.S. It's a significant recognition for equality.,democrat,10
2027,aca,RT @HouseDemocrats: 5 years ago  President Obama signed the Affordable Care Act. 5 years later here's how it's working for you! #ACAWorks h…,democrat,9
980,isis,The attacks in Brussels are a stark reminder we must be united with our allies in the face of evil.  I pray for the victims and  their families,republican,17
683,guns,We must work together to keep guns from terrorists while protecting the 2nd Amendment. ,republican,7
1938,abort,Proud to stand for women today as @SenateDems rejected Republicans' latest push for new and  extreme limitations on women’s reproductive rights,democrat,8
1152,abort,BREAKING: #SCOTUS affirms womens right to #ReproFreedom and  puts politicians on notice for sham abortion restrictions #MyDecision #StopTheSham,democrat,8
174,aca,RT @WhipHoyer: Floor Sked: Rs will consider partisan bill to roll back women’s health care instead of working to help middle class. ,democrat,4
1524,aca,Enrollment in #Obamacare began one year ago today and it still gets an  F ! #brokenpromises ,republican,13
828,isis,Appeared on @WLOX News This Week to discuss #ISIS  @Senate_GOPs Ldrshp  #Cuba  the #budget  and @81trwKeeslerAFB: ,republican,16
587,guns,This is how my colleague and  friend @RepAdamSchiff is spending his birthday: fighting for gun safety. ,democrat,16
908,aca,Choice is key to quality healthcare  but more and more people are being left with only one option under Obamacare. ,republican,13
239,aca,#Sebelius not the issue  #Obamacare is the issue. It’s a costly  intrusive mess that needs to be scrapped. #FullRepeal,republican,1
237,aca,#Obamacare success?  ...even its champions project that Obamacare will leave about 30 million Americans uninsured...  ,republican,8
545,lgbt,Races don't fall in love  genders don't fall in love--people fall in love. #SCOTUSMarriage,democrat,4
1105,immig,Tomorrow at 11 am: @RepMcCaul joins me for a homeland security town hall in Sarasota. More information here: ,republican,16
480,immig,Today’s decision on #DAPA and  expanded #DACA shows the terrible human cost of @SenateGOP's reckless refusal to fill #SCOTUS vacancy,democrat,9
530,guns,From Newtown to Charleston... how long will it take for Congress to act? #NOMORESILENCE #goodtrouble ,democrat,12
1551,guns,RT @SenateDems: Whether we're standing to filibuster or sitting in protest  Senate and House Democrats are taking action to end gun violenc…,democrat,12
343,abort,A fully functioning Supreme Court is important for women and  all Americans seeking justice @AFJustice @NARAL #DoYourJob #EqualPay #SCOTUS,democrat,4
786,aca,In this week’s #WickerReport: Americans deserve better health-care than #Obamacare. Here’s why: ,republican,12
1663,isis,ICYMI: check out my op-ed  Only ISIS and the Republican Party want a clash of civilization   ,democrat,9
1293,aca,Reconciliation addresses #Obamacare to protect Americans from this harmful law and  the damage it has done and will do ,republican,7
33,aca,Everyone deserves #AffordableCare. WA needs the Basic Health Plan to make healthcare affordable for 162k Washingtonians who can't afford it.,democrat,8
337,guns,Comments Of Senator Patrick Leahy (D-Vt.) On The Tragedy In Orlando  Florida ,democrat,16
1504,isis,.@POTUS 's speech was what I expected: big on rhetoric small on solutions to defeat #ISIS or grow economy #LastSOTU ,republican,13
1693,immig,RT @weareoneamerica: .@RepAdamSmith introduced the Accountability in #immigration Detention Act today! Humane treatment for #detainees! htt…,democrat,13
1694,immig,Those who are willing to fight on our behalf must be treated as the Americans they truly are #DREAMers #FY16NDAA ,democrat,10
1224,aca,Thanks to @Botticelli44 and  @SecBurwell for speaking @RxSummit this morning!,republican,16
206,abort,Voted in support of the Pain-Capable Unborn Child Protection Act  to prevent abortions after 5 months of pregnancy: ,republican,3
110,isis,RT @repjoecrowley: Over last 11 yrs  more than 2 000 terror suspects bought weapons in US. @HouseGOP  time to act! #PeopleOverPolitics ,democrat,12
285,guns,RT @RepCardenas: House Dems will join me today at 11am to introduce a resolution to take a stand to gun violence. We won’t stay silent. ,democrat,13
1249,guns,What happened in Orlando was a terrorist attack. Changing the subject will not make us safer ,republican,7
1703,immig,RT @NWIRP: .@RepAdamSmith Thank you for your op-ed in the Seattle-Times this week  #ImmigrationAction,democrat,16
278,immig,ICE’s deportation actions raise concerns about whether the due process and  safety of families are being respected. ,democrat,9
595,isis,RT @RepEsty: .@SpeakerRyan  #NoBillNoBreak! American people expect us to take action to protect them from suspected terrorists and  criminals.…,democrat,11
1845,aca,Promise Kept: Senate Passes #Obamacare Repeal Legislation,republican,12
1603,guns,Glad to join my NM @HouseDemocrats colleagues #holdthefloor #Enough #DisarmHate ,democrat,17
816,aca,.@SenThadCochran and  I want @HHSGov @SecBurwell to issue official review of #PlannedParenthood's compliance with laws: ,republican,5
1516,immig,RT @cspanwj: VIDEO: @RepLukeMesser on DHS Funding Bill - “This is about way more than our current immigration debate.” ,republican,13
1584,aca,By denying women access to care  Supreme Court decision again allows for gender discrimination in health care – something I fought to end.,democrat,4
1843,aca,BREAKING: Senate Passes #Obamacare Repeal Legislation ,republican,12
2000,immig,Unbelievable. @HouseGOP celebrating the 4-year anniversary of #DACA by attacking #DREAMers who want to serve our country in uniform,democrat,12
1376,immig,Court’s decision yesterday let the president know he is not above the law. Can't alone grant amnesty to millions. ,republican,13
1496,lgbt,Signed an amicus brief calling on #SCOTUS to uphold #RI law and  those of other states that support #marriageequality: ,democrat,5
1885,aca,RT @RepKevinYoder: Our plan doesn't return to pre #Obamacare status quo  it’s a new approach to give all Americans access to healthcare,republican,8
989,isis,Our nation has always welcomed people who are seeking a better life  but we cannot allow terrorists to take advantage of our compassion,republican,10
348,lgbt,It’s Pride Weekend in San Francisco! Visit  for information on events. #LGBTEquality #Pride2016,democrat,16
1142,isis,In these dangerous times  we will continue to fight Al-Qaeda and world terrorism with an added certainty that the battle can and will be won,republican,7
1751,abort,RT if you agree --  SCOTUS ruling reaffirms the right to make our own decisions about our health  families and  futures. #MyDecision,democrat,5
129,abort,RT @PPSATNC: We were so happy to have @RepAdams visit our CLT health center. Truly a champion for women and  families! #StandWithPP ,democrat,16
820,isis,This morning  I spoke w/ @KeeganFoxx at @16WAPTNews about #ISIS  #NDAA  and  #TSA. Check your local news today to watch! ,republican,16
725,immig,America’s immigration system is badly broken and cries out for reform...,republican,13
1745,immig,The arrival of children from Central America is a humanitarian crisis  not an immigration/border enforcement problem ,democrat,3
1477,guns,RT @karenleez: @SenJackReed at news conference on gun violence: 'We have to stand together' to pass gun control legislation in Congress,democrat,12
1679,lgbt,RT @HRC: The U.S. Department of Education Announces National Survey on School Crime Will Be #LGBT Inclusive via @HRC ,democrat,4
2005,isis,I am saddened to hear about the terror attacks in Brussels today. My thoughts  prayers  and a heavy heart go out... ,democrat,17
1675,aca,Happy 50th Birthday to Medicare and Medicaid who help millions of Americans get health care #KeepingUsHealthy ,democrat,8
913,aca,It's time for this administration to stop pretending that #Obamacare is sustainable.  ,republican,12
1093,guns,Question 4  Congress: 13 mass shootings in a week. Would now be a good time to lift the prohibition on CDC and NIH studying gun violence?,democrat,12
154,aca,Spoke on a panel yesterday at @nyuniversity DC campus to discuss #ACA and healthcare in NC and across the country. ,democrat,16
815,isis,Grieving the lives lost and  remembering acts of bravery  heroism on 14th anniv of 9/11 terrorist attacks:  #neverforget,republican,17
918,immig,RT @SpeakerRyan: This amicus brief sets forth why only Congress—not the executive branch—is empowered to write our immigration laws. ,republican,5
362,guns,(2/7) Anyone who believes they were wrongly denied a gun could appeal through an administrative process @TheJusticeDept.,democrat,4
1244,immig,RT @HouseAppropsGOP: .@RepHalRogers: The President must take the lead -  mitigating border crisis  turning back tide of illegal immigrants …,republican,12
1171,guns,Innocent people die  because Congress is too afraid of @NRA to vote on common sense gun reform. #Enough. #NotOneMore,democrat,3
753,guns,Heading to the Senate floor now to speak about the horrific mass shooting in San Bernardino yesterday.,democrat,17
964,guns,My thoughts and prayers are with all those impacted by last night’s heartbreaking tragedy in Charleston.,republican,17
1514,aca,RT @mitchellreports: NOW @msnbc on SCOTUS rulings: @davidaxelrod and  GOP @RepLukeMesser. Where do Ds and  Rs want health care to go from here? -…,republican,12
932,guns,We must unite to ensure ISIL’s lasting defeat. Watch my full floor speech on the Orlando terrorist attack: ,republican,7
522,immig,Instead of working to deport America’s future leaders  I hope my Republican colleagues will work to pass comprehensive immigration reform,democrat,12
1785,guns,RT @HouseDemocrats: Americans demand leadership. That's why we are fighting to #DisarmHate and  close the dangerous #NoFlyNoBuy loophole. ,democrat,11
1440,isis,RT @WSJopinion: American bombs aren't yet falling on Syria  but Chuck Hagel suggested they soon will. ,republican,14
116,abort,Today I sat in on @GOPoversight hearing to show support for @PPFA - Appalled by #HouseGOP treatment of @CecileRichards #IStandWithPP,democrat,12
432,guns,.@HouseGOP  #NoBillNoBreak! It's long past time to #DisarmHate and  keep guns out of the wrong hands. #EndGunViolence,democrat,7
1449,guns,GOP leaders may have blocked bipartisan #gunsense today  but we'll continue working to close gun loopholes  reduce #gunviolence and  save lives,democrat,12
877,isis,Look fwd to visiting the Middle East w/ @ChrisMurphyCT to discuss anti-ISIS military operations and  visit refugee camp: ,democrat,16
142,aca,The #SCOTUS decision in #KingvBurwell to uphold healthcare subsidies is a win for more than 407 000 North Carolinians who receive subsidies,democrat,5
150,immig,RT @USRepRHinojosa: DREAMers are journalists  lawyers  and college-bound students.  Theyre already part of our American fabric. #DACAworks,democrat,10
1459,guns,No photoshop! Our eyes look orange because we're laser focused on passing commonsense gun safety reform. #WearOrange ,democrat,12
1199,isis,RT @HouseAppropsGOP: Chairman @RepHalRogers highlights domestic terrorism $: @fema's State Homeland Security and  Urban Area Security Initiati…,republican,16
1039,guns,Thanks to @ChrisMurphyCT filibuster  the Senate will shortly vote on 2 simple gun safety measures. How to help: ,democrat,12
366,guns,(2/3) 9 of 10 Americans on terrorist watchlist who try to buy firearms are legally allowed to do so. That must change. #EndGunViolence,democrat,11
942,isis,Instead of laying out a strategy to destroy ISIL #POTUS was out of touch and  failed to address the fears of Americans.,republican,11
1218,immig,RT @HouseAppropsGOP: .@RepHalRogers: Funded at $39.33B  bill prioritizes national security  enforcement of immigration laws  and  preparedness…,republican,2
329,guns,Senator Patrick Leahy’s full statement per Dem #filibuster to force debate on gun violence  after #Orlando  #ENOUGH,democrat,16
638,isis,Ready with more than a few tough questions during today’s Foreign Relations Committee hearing on the spread of ISIL  global terrorism.,republican,16
1854,aca,#Obamacare has driven up costs  limited choices for patients  and  buried small businesses in new red tape. ,republican,1
1616,immig,Enjoyed talking w/ @krwg about closing the homework gap  border security and  other issues. Watch Thu @ 7:30 or here: ,democrat,16
1913,abort,In latest effort to undermine @PPFA  House Republicans subpoenaed researchers just trying to do their jobs. Enough is enough. #StandWithPP,democrat,12
259,guns,In the House  we are demanding a vote to #DisarmHate. @HouseGOP  #NoBillNoBreak.  ,democrat,13
393,aca,Contraception is basic health care for women. It is vital that all women have access  just as Congress intended. #SCOTUS,democrat,4
1370,aca,In #Wyo additional taxes from #Obamacare will be more than $287 million over the next 10-years. #RepealObamacare ,republican,1
1460,guns,RT @Jorge_Elorza: Thank you to @SenJackReed @RICAGV1 @MomsDemand and all who came out to #WearOrange today to address gun violence. ,democrat,16
979,guns,Senseless  horrible attack and tragedy in Orlando.  My prayers are with the victims  their families and the people of Orlando.,republican,17
1271,aca,POTUS just vetoed bill to repeal #Obamacare and  #defundPP  denying Americans relief and  blocking patient-centered healthcare ,republican,9
1206,aca,RT @HouseAppropsGOP: Also at 10 am @SecBurwell reviews the @HHSGov budget request w/ @TomColeOK04 and  LHHS Subcom. Watch live on ,republican,12
1652,guns,I'm headed back to the House Floor to continue demanding action to combat gun violence. #disarmhate #nobillnobreak ,democrat,7
1297,aca,Talked to @OppLives about #HR2300 - health care reform solutions that empower patients first ,republican,13
1404,isis,.@jiminhofe calls for a pause on U.S. Accepting Syrians as refugees until Congress reviews vetting process: ,republican,12
608,lgbt,I support @RepSeanMaloney amendment to stop fed govt from doing business w/ companies that discriminate against #LGBT workers #WeAreWithYou,democrat,13
1332,isis,Last week  I shared my concerns about ISIS during my town hall in Hot Springs Village. Learn more via @TheSenRec ,republican,16
1357,guns,President Obama never respected #2ndAmendent right or what it means for lawful gun owners in #Wyoming and America. ,republican,5
822,aca,#Obamacare has been problematic from the start  with higher costs  lower quality  and people losing their coverage.,republican,8
101,aca,. @HouseGOP starts the new year attacking womens health and #ACA - New year  same games from @HouseGOP,democrat,12
2040,aca,A friendly reminder that today there is an Affordable Care Act Health Insurance Enrollment Fair from 2:00 p.m.-... ,democrat,16
1398,aca,OKLAHOMANS under ObamaCare could see premiums rise by 50% next year →  #BrokenPromises ,republican,1
746,isis,We stand with the people of #Brussels and all of Europe as we join together to defeat these cowardly and barbaric terrorists.,democrat,3
1471,isis,We face threats from terrorists and  mass-shootings. GOP should agree on need to prevent terrorist suspects on no-fly list from buying guns.,democrat,7
1136,isis,Foreign terrorists who attack our country should be treated as enemy combatants  not common criminals ,republican,6
565,abort,I am very disappointed in this mornings SCOTUS decision. It is simply bad for women's health. We should be moving forward  not going back.,democrat,13
837,lgbt,The fight for #LGBTequality in this nation continues. Please read this @nytimes editorial: ,democrat,4
1134,isis,My thoughts and prayers go out to the families and loved ones of the troops who lost their lives in Afghanistan this past weekend.,republican,17
1974,aca,Sen. Tillis: ‘Worst of #Obamacare’ is ahead via @WNCN ,republican,12
312,guns,RT @RepMcGovern: Thanks @SenatorLeahy for joining sit-in. #NewEngland Democrats are united in call for action to #StopGunViolence. ,democrat,16
117,abort,RT @NBCBLK:  I Stand Beside You: CBC Members Defend Planned Parenthood  .@PPBlackComm via @LVBurke ,democrat,8
1268,aca,The president is standing in the way of patient-centered health care. Congress is defending the will of the people. ,republican,11
723,immig,and could encourage even more illegal immigration.,republican,13
1575,immig,RT @SenatorShaheen: We cannot play politics with @DHSgov funding. Time to pass a clean bill and fund the dept of homeland security. ,democrat,1
1337,isis,RT @wolfblitzer: I'll interview @SenTomCotton today in @CNNSitRoom and get his thoughts on how to destroy #ISIS following #BrusselsAttacks …,republican,16
293,lgbt,Every American deserves equality under law. @GovernorTomWolf's steps to end LGBT discrimination should inspire Congress to act #WeAreNotThis,democrat,4
327,guns,RT @jess_aloe: Vermont @SenatorLeahy joins CT Senator @ChrisMurphyCT in filibustering on the floor to demand gun law reform #vtpoli ,democrat,16
867,isis,Tonight our thoughts and  prayers are with the victims and families following the horrific terrorist attacks in Paris. ,democrat,17
871,guns,Horrific  appalling mass shooting at Umpqua Community College in Oregon. Praying for the victims and  family  friends on this difficult day.,democrat,17
1715,abort,I strongly oppose restricting family planning and  abortion coverage. Personal health decisions belong to women  not govt #Roe4All #TrustWomen,democrat,8
1798,guns,Our country needs solutions and immediate action. We cannot wait until the next brutal attack. #OrlandoUnited,democrat,7
788,isis,Questioned #SecDef Carter and  Gen. Dunford during today's #SASC hearing on counter-#ISIL ops and  #MiddleEast strategy. ,republican,16
1873,immig,RT @CNNPolitics: Paul Ryan on #SCOTUS immigration ruling:  Presidents don't write laws. Congress writes laws   ,republican,5
1835,abort,.@March_for_Life gives a voice to the voiceless by rallying for the rights of the unborn  ,republican,5
1786,guns,At #WiltonManors #Pride today  we are all #Orlando. Celebrate diversity and equality. Happy Pride! ,democrat,4
1307,guns,Grateful for the courage of the first responders and all law enforcement who responded to the attack in Orlando. Thank you for your service.,republican,17
467,immig,.@HouseGOP is attempting to pull another fast one on an anti-#immigration bill for so-called  #SanctuaryCities  ,democrat,12
1497,isis,Briefing media on my latest trip to Afghanistan  Iraq and  Pakistan and  the security challenges and  opportunities ahead. ,democrat,16
1706,aca,Over 16 million previously uninsured Americans have affordable  quality health coverage since ACA passed 5 years ago today #ACAisWorking,democrat,8
48,abort,Abortion happens whether legal (safe) or illegal (unsafe). Reducing abortion happens through public health info. and  contraception. #RoevWade,democrat,5
1326,isis,My statement on POTUS' decision to transfer nine terrorists from #GITMO to Saudi Arabia ,republican,16
445,guns,The shooting in Orlando is a terrible tragedy  made even more appalling by the possibility that it was a hate crime against LGBT community.,democrat,4
1090,guns,Question 7  Congress: if I'm denied a gun at a  store   how come I can go down the street and buy one at a  show ? #SanBernadino,democrat,2
804,isis,In this week's #WickerReport: The world needs US's leadership and  resolve in wake of Paris  Beirut #ISIS attacks: ,republican,14
1724,guns,My thoughts and  prayers are w/ the victims  families  friends  and  all affected by the tragic shooting in Marysville. #MPHS #MarysvilleShooting,democrat,17
1614,guns,#Pride Month is a time when we celebrate our diversity and triumph over hate. I stand with the LGBT community today and always. #Orlando,democrat,4
350,guns,Due process protections for all Americans: a key aspect of our amendment to keep guns from terrorists. #Enough ,democrat,7
94,aca,Glad there are enough sensible lawmakers in the House to sustain @POTUS veto of H.R. 3762 #ACAworks #IStandWithPP,democrat,12
1157,guns,Your adjournment will not silence our voices. #NoBillNoBreak #NotOneMore #EnoughIsEnough,democrat,12
1560,aca,I’ve helped intro new bill so expectant moms can get health care coverage she needs for care she deserves #HerHealth ,democrat,8
1778,guns,RT @RepThompson: .@SpeakerRyan we can't leave until we vote on commonsense gun legislation Americans are calling for! #NoBillNoBreak ,democrat,11
1055,lgbt,I hope that every #LGBT American  friend of LGBT or anyone who believes discrimination is wrong is watching the @GOP on the Floor right now,democrat,4
1086,guns,Thank you @POTUS for taking simple reasonable steps to try to #StopGunViolence. Now it's time for Congress to act.,democrat,12
324,guns,[BREAKING] On Senate Flr  Sen. Patrick Leahy Replies To #VT Teen’s Heartfelt Letter After #Orlando Massacre  #ENOUGH,democrat,16
1118,aca,Was told by an Administration official today that #ObamaCare is  working.  A claim that simply defies reality.,republican,13
933,guns,Headed to the #Senate floor to deliver remarks on the #Orlando terrorist attack. Tune in: ,republican,16
1685,immig,Today marks the 3rd anniversary of #DACA which has provided deportation relief for millions of #DREAMers. Must keep fighting for #CIR.,democrat,9
168,aca,RT @WaysMeansCmte: No  seriously  this time Republicans are serious about an #Obamacare replacement  ,democrat,13
1298,abort,#SCOTUS has left almost no room for common sense and simple decency in our nation’s approach to abortion. ,republican,3
953,isis,Obama admin’s “strategy” to fight #ISIL in #Syria isn’t working. Will speak on the #Senate floor shortly. Watch here ,republican,13
1763,lgbt,Amazing! Now history as told thru @NatlParkService better reflects our rich diversity #Stonewall #LGBTPrideMonth ,democrat,10
1557,isis,Job well done to @FBI who stopped alleged ISIL sympathizer in MD before he could carry out homegrown terror attack. ,democrat,7
290,lgbt,.@LouisianaGov took bold action today to protect #LGBT Louisianans from discrimination and  ensure that equality under the law prevails! #lagov,democrat,4
622,guns,Thank you @RideOnTeam26 for making #Congress listen. We need commonsense reforms to prevent gun violence  and we need them now. #NotOneMore,democrat,7
1993,isis,Report: ISIS suspected of using chemical weapons against Kurds in Iraq. ,republican,15
845,aca,Pleased @HHSgov will extend age and  income limits for Medicaid eligibility so more Flint residents can get health care ,democrat,8
1094,guns,Question 3  Congress: When 90 Americans die a day from guns  is silence really the best response? #SanBernadino,democrat,9
591,guns,RT @AppropsDems: .@RepSteveIsrael tells story of Brenda Lee Marquez McCool  2 time cancer survivor and mother of 11 who died in Orlando attack,democrat,17
1080,aca,RT @LouisianaGov: Gov. John Bel Edwards just signed the executive order to expand Medicaid in Louisiana! Lots of cheers in the room. #lagov,democrat,8
1582,isis,Every day our federal workforce around US and  world puts their lives on the line in face of crime  terrorist attack or natural disaster.,democrat,7
994,guns,Terrible news coming out of Roseburg. My thoughts and prayers are with the victims  their families  and the community.,republican,17
931,immig,Pleased to see Pres Obama’s executive amnesty plan blocked today. We are a nation of laws. POTUS needs to work with  not around  Congress.,republican,5
801,aca,In this week’s #WickerReport: After 5 long yrs  the failures of #Obamacare are undeniable. Time to #RepealObamacare: ,republican,13
1233,immig,RT @HouseAppropsGOP: .@RepHalRogers: H.R. 240 supports the largest CBP operational force levels in history  ensures round-the-clock border surveillance,republican,7
1512,aca,Ready to talk to @wolfblitzer about the #KingvBurwell decision. Join us at 1:10,republican,16
1240,isis,RT @HouseAppropsGOP: Chairman @RepHalRogers praises House passage of short-term CR to prevent shutdown  authorize actions in Syria ,republican,13
843,guns,At a loss for words regarding senseless violence in #Orlando. My heart goes out to the victims  their families and  the entire community.,democrat,17
156,aca,My legislation eliminates the Medical Device Tax while keeping #ACA intact #PeopleOverPolitics #ACAisWorking,democrat,13
1804,isis,.@SenateMajLdr McConnell's remarks from this am are here: Preventing ISIL-Inspired Attacks Requires Defeating ISIL ,republican,7
1374,aca,RT @BudgetGOP: BREAKING #ObamacareRepeal debate begins w/@SenatorEnzi: Time to move past Obamacare’s #BrokenPromises2BetterCare. ,republican,12
1573,aca,RT @SenateApprops: Happening soon: at 10am @SenatorBarb will attend LHHS hearing on @HHSGov budget w/@SecBurwell. Watch live: ,democrat,16
626,lgbt,Ambassador @WallyBrewster represents the US with dignity and honor and we will not give into antiLGBT bullying #ImWithWally,democrat,3
1464,isis,Joining @wolfblitzer on @CNN in a few minutes to discuss national security developments and  latest efforts to stop terrorist attacks.,democrat,7
563,lgbt,Races don't fall in love  genders don't fall in love  individuals fall in love. We all should be free to marry the person that we love.,democrat,4
404,guns,Like and share if you agree that our constitutional rights cannot and should not be threatened. #2A ,republican,5
1180,guns,Gun violence is an epidemic. I’ve been working for years to enact gun reform and  get weapons of war off our streets. ,democrat,7
1629,isis,End to #Syria train/equip program is needed step I've called for. Effort risked arming terrorists and  endangered Americans—failing its mission,democrat,13
739,guns,My statement on the mass shooting in #Orlando: ,democrat,16
198,immig,#Immigration executive actions run afoul of the law. @SenatorWicker and  I back up that fact before #SCOTUS hears case: ,republican,5
388,aca,(2/2) Political attacks against Planned Parenthood must stop. It is a trusted health care provider that serves all in need of care.,democrat,8
1320,aca,I will fight in the Senate to ensure Arkansans and all Americans are protected from the worst effects of #Obamacare. ,republican,17
752,guns,I spoke today on the tragic #SanBernardino shooting and the need for sensible gun laws: ,democrat,17
1532,aca,Starting 2nd panel of the @EdWorkforce subcmt hearing on the effects of the #ACA on #Indiana schools and businesses ,republican,13
1190,isis,My amendment on the floor today would force Congress to do our job and  hold a debate/vote on #ISIL war. We owe troops this oversight.,democrat,13
1585,abort,Deeply disappointed Senate Republicans voted to put personal opinion of a employer ahead of medical opinion of a doctor. #NotMyBossBusiness,democrat,8
489,aca,Enjoyed meeting with Dr. @Atul_Gawande  @SenJohnBarrasso and  others today to discuss the future of health care ,democrat,8
1174,guns,“Disagreements” on common sense gun reform are manufactured by the @NRA. The truth: 93% of Americans support background checks.,democrat,11
